record_id,bundle_id,case_id,abm,llm,evidence,prompt,role,insights,example,summarizer,repetition,reference_family,summary_output_path,BLEU,METEOR,R-1,R-2,R-L,Reading ease
34_fauna_example_plot_rep2__none__modeler,34_fauna_example_plot_rep2,34_fauna_example_plot_rep2,fauna,moonshotai/kimi-k2.5,plot,example,False,False,True,none,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/34_fauna_example_plot_rep2/02_summaries/none.txt,0.018034,0.268091,0.250679,0.083595,0.109463,19.443005
34_fauna_example_plot_rep2__t5__modeler,34_fauna_example_plot_rep2,34_fauna_example_plot_rep2,fauna,moonshotai/kimi-k2.5,plot,example,False,False,True,t5,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/34_fauna_example_plot_rep2/02_summaries/t5.txt,0.023082,0.138501,0.356604,0.090737,0.160377,13.150861
34_milk_consumption_example_plot_rep2__bart__modeler,34_milk_consumption_example_plot_rep2,34_milk_consumption_example_plot_rep2,milk_consumption,moonshotai/kimi-k2.5,plot,example,False,False,True,bart,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/34_milk_consumption_example_plot_rep2/02_summaries/bart.txt,0.045945,0.195953,0.443988,0.150360,0.217883,28.779114
34_milk_consumption_example_plot_rep2__bert__modeler,34_milk_consumption_example_plot_rep2,34_milk_consumption_example_plot_rep2,milk_consumption,moonshotai/kimi-k2.5,plot,example,False,False,True,bert,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/34_milk_consumption_example_plot_rep2/02_summaries/bert.txt,0.033232,0.263496,0.422698,0.135652,0.174870,-3.160305
34_milk_consumption_example_plot_rep2__longformer_ext__modeler,34_milk_consumption_example_plot_rep2,34_milk_consumption_example_plot_rep2,milk_consumption,moonshotai/kimi-k2.5,plot,example,False,False,True,longformer_ext,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/34_milk_consumption_example_plot_rep2/02_summaries/longformer_ext.txt,0.019659,0.172561,0.399290,0.104889,0.161491,10.058346
34_milk_consumption_example_plot_rep2__none__modeler,34_milk_consumption_example_plot_rep2,34_milk_consumption_example_plot_rep2,milk_consumption,moonshotai/kimi-k2.5,plot,example,False,False,True,none,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/34_milk_consumption_example_plot_rep2/02_summaries/none.txt,0.026114,0.286904,0.275300,0.142035,0.151079,18.920318
34_milk_consumption_example_plot_rep2__t5__modeler,34_milk_consumption_example_plot_rep2,34_milk_consumption_example_plot_rep2,milk_consumption,moonshotai/kimi-k2.5,plot,example,False,False,True,t5,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/34_milk_consumption_example_plot_rep2/02_summaries/t5.txt,0.007572,0.131481,0.327434,0.088692,0.143805,18.426345
35_fauna_example_table_rep2__bart__modeler,35_fauna_example_table_rep2,35_fauna_example_table_rep2,fauna,moonshotai/kimi-k2.5,table,example,False,False,True,bart,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/35_fauna_example_table_rep2/02_summaries/bart.txt,0.021848,0.150896,0.364900,0.064404,0.168549,13.729949
35_fauna_example_table_rep2__bert__modeler,35_fauna_example_table_rep2,35_fauna_example_table_rep2,fauna,moonshotai/kimi-k2.5,table,example,False,False,True,bert,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/35_fauna_example_table_rep2/02_summaries/bert.txt,0.019593,0.279232,0.421692,0.073000,0.153343,-4.530079
35_fauna_example_table_rep2__longformer_ext__modeler,35_fauna_example_table_rep2,35_fauna_example_table_rep2,fauna,moonshotai/kimi-k2.5,table,example,False,False,True,longformer_ext,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/35_fauna_example_table_rep2/02_summaries/longformer_ext.txt,0.010593,0.172752,0.384615,0.055891,0.156863,7.892471
35_fauna_example_table_rep2__none__modeler,35_fauna_example_table_rep2,35_fauna_example_table_rep2,fauna,moonshotai/kimi-k2.5,table,example,False,False,True,none,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/35_fauna_example_table_rep2/02_summaries/none.txt,0.010928,0.240122,0.201481,0.055814,0.091958,14.417131
35_fauna_example_table_rep2__t5__modeler,35_fauna_example_table_rep2,35_fauna_example_table_rep2,fauna,moonshotai/kimi-k2.5,table,example,False,False,True,t5,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/35_fauna_example_table_rep2/02_summaries/t5.txt,0.014862,0.128293,0.313943,0.066605,0.142198,11.837134
35_milk_consumption_example_table_rep2__bart__modeler,35_milk_consumption_example_table_rep2,35_milk_consumption_example_table_rep2,milk_consumption,moonshotai/kimi-k2.5,table,example,False,False,True,bart,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/35_milk_consumption_example_table_rep2/02_summaries/bart.txt,0.042767,0.171127,0.400417,0.117032,0.189781,26.615146
35_milk_consumption_example_table_rep2__bert__modeler,35_milk_consumption_example_table_rep2,35_milk_consumption_example_table_rep2,milk_consumption,moonshotai/kimi-k2.5,table,example,False,False,True,bert,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/35_milk_consumption_example_table_rep2/02_summaries/bert.txt,0.034202,0.264329,0.410755,0.124857,0.156751,-9.537874
35_milk_consumption_example_table_rep2__longformer_ext__modeler,35_milk_consumption_example_table_rep2,35_milk_consumption_example_table_rep2,milk_consumption,moonshotai/kimi-k2.5,table,example,False,False,True,longformer_ext,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/35_milk_consumption_example_table_rep2/02_summaries/longformer_ext.txt,0.007657,0.087076,0.273305,0.061571,0.133475,39.663655
35_milk_consumption_example_table_rep2__none__modeler,35_milk_consumption_example_table_rep2,35_milk_consumption_example_table_rep2,milk_consumption,moonshotai/kimi-k2.5,table,example,False,False,True,none,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/35_milk_consumption_example_table_rep2/02_summaries/none.txt,0.017916,0.255881,0.227098,0.099318,0.125692,11.466213
35_milk_consumption_example_table_rep2__t5__modeler,35_milk_consumption_example_table_rep2,35_milk_consumption_example_table_rep2,milk_consumption,moonshotai/kimi-k2.5,table,example,False,False,True,t5,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/35_milk_consumption_example_table_rep2/02_summaries/t5.txt,0.016458,0.140428,0.346392,0.086777,0.146392,22.878755
36_fauna_example_plot_plus_table_rep2__bart__modeler,36_fauna_example_plot_plus_table_rep2,36_fauna_example_plot_plus_table_rep2,fauna,moonshotai/kimi-k2.5,plot+table,example,False,False,True,bart,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/36_fauna_example_plot_plus_table_rep2/02_summaries/bart.txt,0.027076,0.160153,0.399637,0.096451,0.170754,18.263237
36_fauna_example_plot_plus_table_rep2__bert__modeler,36_fauna_example_plot_plus_table_rep2,36_fauna_example_plot_plus_table_rep2,fauna,moonshotai/kimi-k2.5,plot+table,example,False,False,True,bert,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/36_fauna_example_plot_plus_table_rep2/02_summaries/bert.txt,0.024787,0.288264,0.435986,0.088075,0.162135,0.741568
36_fauna_example_plot_plus_table_rep2__longformer_ext__modeler,36_fauna_example_plot_plus_table_rep2,36_fauna_example_plot_plus_table_rep2,fauna,moonshotai/kimi-k2.5,plot+table,example,False,False,True,longformer_ext,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/36_fauna_example_plot_plus_table_rep2/02_summaries/longformer_ext.txt,0.012951,0.152315,0.359932,0.051020,0.152801,24.787184
36_fauna_example_plot_plus_table_rep2__none__modeler,36_fauna_example_plot_plus_table_rep2,36_fauna_example_plot_plus_table_rep2,fauna,moonshotai/kimi-k2.5,plot+table,example,False,False,True,none,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/36_fauna_example_plot_plus_table_rep2/02_summaries/none.txt,0.016871,0.260440,0.223895,0.072276,0.101599,20.048514
36_fauna_example_plot_plus_table_rep2__t5__modeler,36_fauna_example_plot_plus_table_rep2,36_fauna_example_plot_plus_table_rep2,fauna,moonshotai/kimi-k2.5,plot+table,example,False,False,True,t5,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/36_fauna_example_plot_plus_table_rep2/02_summaries/t5.txt,0.021560,0.144448,0.359649,0.068541,0.161404,10.200860
36_milk_consumption_example_plot_plus_table_rep2__bart__modeler,36_milk_consumption_example_plot_plus_table_rep2,36_milk_consumption_example_plot_plus_table_rep2,milk_consumption,moonshotai/kimi-k2.5,plot+table,example,False,False,True,bart,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/36_milk_consumption_example_plot_plus_table_rep2/02_summaries/bart.txt,0.033558,0.143903,0.363436,0.134658,0.189427,14.738790
36_milk_consumption_example_plot_plus_table_rep2__bert__modeler,36_milk_consumption_example_plot_plus_table_rep2,36_milk_consumption_example_plot_plus_table_rep2,milk_consumption,moonshotai/kimi-k2.5,plot+table,example,False,False,True,bert,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/36_milk_consumption_example_plot_plus_table_rep2/02_summaries/bert.txt,0.027589,0.266958,0.419725,0.122847,0.157110,-5.787182
36_milk_consumption_example_plot_plus_table_rep2__longformer_ext__modeler,36_milk_consumption_example_plot_plus_table_rep2,36_milk_consumption_example_plot_plus_table_rep2,milk_consumption,moonshotai/kimi-k2.5,plot+table,example,False,False,True,longformer_ext,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/36_milk_consumption_example_plot_plus_table_rep2/02_summaries/longformer_ext.txt,0.013576,0.147894,0.307812,0.082942,0.117188,25.520759
36_milk_consumption_example_plot_plus_table_rep2__none__modeler,36_milk_consumption_example_plot_plus_table_rep2,36_milk_consumption_example_plot_plus_table_rep2,milk_consumption,moonshotai/kimi-k2.5,plot+table,example,False,False,True,none,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/36_milk_consumption_example_plot_plus_table_rep2/02_summaries/none.txt,0.021606,0.256335,0.240176,0.115967,0.130845,18.366927
36_milk_consumption_example_plot_plus_table_rep2__t5__modeler,36_milk_consumption_example_plot_plus_table_rep2,36_milk_consumption_example_plot_plus_table_rep2,milk_consumption,moonshotai/kimi-k2.5,plot+table,example,False,False,True,t5,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/36_milk_consumption_example_plot_plus_table_rep2/02_summaries/t5.txt,0.023556,0.164139,0.380062,0.106139,0.176532,23.195566
37_fauna_role+example_plot_rep2__bart__modeler,37_fauna_role+example_plot_rep2,37_fauna_role+example_plot_rep2,fauna,moonshotai/kimi-k2.5,plot,role+example,True,False,True,bart,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/37_fauna_role+example_plot_rep2/02_summaries/bart.txt,0.013307,0.162534,0.397504,0.083929,0.167558,17.826329
37_fauna_role+example_plot_rep2__bert__modeler,37_fauna_role+example_plot_rep2,37_fauna_role+example_plot_rep2,fauna,moonshotai/kimi-k2.5,plot,role+example,True,False,True,bert,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/37_fauna_role+example_plot_rep2/02_summaries/bert.txt,0.013775,0.286899,0.445398,0.085919,0.170720,4.298704
37_fauna_role+example_plot_rep2__longformer_ext__modeler,37_fauna_role+example_plot_rep2,37_fauna_role+example_plot_rep2,fauna,moonshotai/kimi-k2.5,plot,role+example,True,False,True,longformer_ext,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/37_fauna_role+example_plot_rep2/02_summaries/longformer_ext.txt,0.014757,0.172933,0.399076,0.066358,0.155624,8.179657
37_fauna_role+example_plot_rep2__none__modeler,37_fauna_role+example_plot_rep2,37_fauna_role+example_plot_rep2,fauna,moonshotai/kimi-k2.5,plot,role+example,True,False,True,none,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/37_fauna_role+example_plot_rep2/02_summaries/none.txt,0.007900,0.259070,0.222732,0.076624,0.102012,13.964512
37_fauna_role+example_plot_rep2__t5__modeler,37_fauna_role+example_plot_rep2,37_fauna_role+example_plot_rep2,fauna,moonshotai/kimi-k2.5,plot,role+example,True,False,True,t5,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/37_fauna_role+example_plot_rep2/02_summaries/t5.txt,0.007293,0.136014,0.376492,0.060718,0.145087,22.427210
37_milk_consumption_role+example_plot_rep2__bart__modeler,37_milk_consumption_role+example_plot_rep2,37_milk_consumption_role+example_plot_rep2,milk_consumption,moonshotai/kimi-k2.5,plot,role+example,True,False,True,bart,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/37_milk_consumption_role+example_plot_rep2/02_summaries/bart.txt,0.013878,0.145069,0.378723,0.110874,0.174468,22.835870
37_milk_consumption_role+example_plot_rep2__bert__modeler,37_milk_consumption_role+example_plot_rep2,37_milk_consumption_role+example_plot_rep2,milk_consumption,moonshotai/kimi-k2.5,plot,role+example,True,False,True,bert,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/37_milk_consumption_role+example_plot_rep2/02_summaries/bert.txt,0.019144,0.264137,0.405183,0.115566,0.151943,-4.793218
37_milk_consumption_role+example_plot_rep2__longformer_ext__modeler,37_milk_consumption_role+example_plot_rep2,37_milk_consumption_role+example_plot_rep2,milk_consumption,moonshotai/kimi-k2.5,plot,role+example,True,False,True,longformer_ext,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/37_milk_consumption_role+example_plot_rep2/02_summaries/longformer_ext.txt,0.024884,0.189766,0.394071,0.080349,0.156931,4.992190
37_milk_consumption_role+example_plot_rep2__none__modeler,37_milk_consumption_role+example_plot_rep2,37_milk_consumption_role+example_plot_rep2,milk_consumption,moonshotai/kimi-k2.5,plot,role+example,True,False,True,none,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/37_milk_consumption_role+example_plot_rep2/02_summaries/none.txt,0.021949,0.256590,0.251774,0.121365,0.122683,15.267981
37_milk_consumption_role+example_plot_rep2__t5__modeler,37_milk_consumption_role+example_plot_rep2,37_milk_consumption_role+example_plot_rep2,milk_consumption,moonshotai/kimi-k2.5,plot,role+example,True,False,True,t5,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/37_milk_consumption_role+example_plot_rep2/02_summaries/t5.txt,0.011331,0.132793,0.309524,0.058568,0.145022,7.643077
38_fauna_role+example_table_rep2__bart__modeler,38_fauna_role+example_table_rep2,38_fauna_role+example_table_rep2,fauna,moonshotai/kimi-k2.5,table,role+example,True,False,True,bart,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/38_fauna_role+example_table_rep2/02_summaries/bart.txt,0.010928,0.163828,0.362393,0.063356,0.169231,21.802939
38_fauna_role+example_table_rep2__bert__modeler,38_fauna_role+example_table_rep2,38_fauna_role+example_table_rep2,fauna,moonshotai/kimi-k2.5,table,role+example,True,False,True,bert,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/38_fauna_role+example_table_rep2/02_summaries/bert.txt,0.011119,0.270097,0.412466,0.067890,0.151237,4.506648
38_fauna_role+example_table_rep2__longformer_ext__modeler,38_fauna_role+example_table_rep2,38_fauna_role+example_table_rep2,fauna,moonshotai/kimi-k2.5,table,role+example,True,False,True,longformer_ext,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/38_fauna_role+example_table_rep2/02_summaries/longformer_ext.txt,0.018913,0.193410,0.435798,0.090413,0.172763,9.196908
38_fauna_role+example_table_rep2__none__modeler,38_fauna_role+example_table_rep2,38_fauna_role+example_table_rep2,fauna,moonshotai/kimi-k2.5,table,role+example,True,False,True,none,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/38_fauna_role+example_table_rep2/02_summaries/none.txt,0.009798,0.245668,0.211508,0.062665,0.095372,14.557336
38_fauna_role+example_table_rep2__t5__modeler,38_fauna_role+example_table_rep2,38_fauna_role+example_table_rep2,fauna,moonshotai/kimi-k2.5,table,role+example,True,False,True,t5,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/38_fauna_role+example_table_rep2/02_summaries/t5.txt,0.003661,0.101960,0.266928,0.023599,0.113837,23.342501
38_milk_consumption_role+example_table_rep2__bart__modeler,38_milk_consumption_role+example_table_rep2,38_milk_consumption_role+example_table_rep2,milk_consumption,moonshotai/kimi-k2.5,table,role+example,True,False,True,bart,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/38_milk_consumption_role+example_table_rep2/02_summaries/bart.txt,0.013440,0.154062,0.360199,0.069791,0.155224,18.799468
38_milk_consumption_role+example_table_rep2__bert__modeler,38_milk_consumption_role+example_table_rep2,38_milk_consumption_role+example_table_rep2,milk_consumption,moonshotai/kimi-k2.5,table,role+example,True,False,True,bert,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/38_milk_consumption_role+example_table_rep2/02_summaries/bert.txt,0.013125,0.246383,0.366733,0.087262,0.140281,-4.941544
38_milk_consumption_role+example_table_rep2__longformer_ext__modeler,38_milk_consumption_role+example_table_rep2,38_milk_consumption_role+example_table_rep2,milk_consumption,moonshotai/kimi-k2.5,table,role+example,True,False,True,longformer_ext,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/38_milk_consumption_role+example_table_rep2/02_summaries/longformer_ext.txt,0.023953,0.165270,0.325279,0.083799,0.150558,15.867350
38_milk_consumption_role+example_table_rep2__none__modeler,38_milk_consumption_role+example_table_rep2,38_milk_consumption_role+example_table_rep2,milk_consumption,moonshotai/kimi-k2.5,table,role+example,True,False,True,none,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/38_milk_consumption_role+example_table_rep2/02_summaries/none.txt,0.008968,0.218377,0.196901,0.078789,0.097356,16.374215
38_milk_consumption_role+example_table_rep2__t5__modeler,38_milk_consumption_role+example_table_rep2,38_milk_consumption_role+example_table_rep2,milk_consumption,moonshotai/kimi-k2.5,table,role+example,True,False,True,t5,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/38_milk_consumption_role+example_table_rep2/02_summaries/t5.txt,0.011732,0.152144,0.342629,0.043912,0.135458,23.350346
39_fauna_role+example_plot_plus_table_rep2__bart__modeler,39_fauna_role+example_plot_plus_table_rep2,39_fauna_role+example_plot_plus_table_rep2,fauna,moonshotai/kimi-k2.5,plot+table,role+example,True,False,True,bart,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/39_fauna_role+example_plot_plus_table_rep2/02_summaries/bart.txt,0.027768,0.173265,0.410214,0.084158,0.176277,15.618061
39_fauna_role+example_plot_plus_table_rep2__bert__modeler,39_fauna_role+example_plot_plus_table_rep2,39_fauna_role+example_plot_plus_table_rep2,fauna,moonshotai/kimi-k2.5,plot+table,role+example,True,False,True,bert,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/39_fauna_role+example_plot_plus_table_rep2/02_summaries/bert.txt,0.017270,0.281354,0.382568,0.083365,0.143463,-2.267277
39_fauna_role+example_plot_plus_table_rep2__longformer_ext__modeler,39_fauna_role+example_plot_plus_table_rep2,39_fauna_role+example_plot_plus_table_rep2,fauna,moonshotai/kimi-k2.5,plot+table,role+example,True,False,True,longformer_ext,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/39_fauna_role+example_plot_plus_table_rep2/02_summaries/longformer_ext.txt,0.010839,0.151293,0.360709,0.053226,0.148148,1.518085
39_fauna_role+example_plot_plus_table_rep2__none__modeler,39_fauna_role+example_plot_plus_table_rep2,39_fauna_role+example_plot_plus_table_rep2,fauna,moonshotai/kimi-k2.5,plot+table,role+example,True,False,True,none,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/39_fauna_role+example_plot_plus_table_rep2/02_summaries/none.txt,0.011110,0.233736,0.182110,0.063450,0.088278,16.147362
39_fauna_role+example_plot_plus_table_rep2__t5__modeler,39_fauna_role+example_plot_plus_table_rep2,39_fauna_role+example_plot_plus_table_rep2,fauna,moonshotai/kimi-k2.5,plot+table,role+example,True,False,True,t5,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/39_fauna_role+example_plot_plus_table_rep2/02_summaries/t5.txt,0.012842,0.170645,0.397611,0.070085,0.158703,35.794554
39_milk_consumption_role+example_plot_plus_table_rep2__bart__modeler,39_milk_consumption_role+example_plot_plus_table_rep2,39_milk_consumption_role+example_plot_plus_table_rep2,milk_consumption,moonshotai/kimi-k2.5,plot+table,role+example,True,False,True,bart,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/39_milk_consumption_role+example_plot_plus_table_rep2/02_summaries/bart.txt,0.033133,0.175381,0.431452,0.123232,0.169355,33.030169
39_milk_consumption_role+example_plot_plus_table_rep2__bert__modeler,39_milk_consumption_role+example_plot_plus_table_rep2,39_milk_consumption_role+example_plot_plus_table_rep2,milk_consumption,moonshotai/kimi-k2.5,plot+table,role+example,True,False,True,bert,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/39_milk_consumption_role+example_plot_plus_table_rep2/02_summaries/bert.txt,0.012863,0.272675,0.396947,0.125318,0.146565,1.066785
39_milk_consumption_role+example_plot_plus_table_rep2__longformer_ext__modeler,39_milk_consumption_role+example_plot_plus_table_rep2,39_milk_consumption_role+example_plot_plus_table_rep2,milk_consumption,moonshotai/kimi-k2.5,plot+table,role+example,True,False,True,longformer_ext,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/39_milk_consumption_role+example_plot_plus_table_rep2/02_summaries/longformer_ext.txt,0.024031,0.199518,0.405910,0.084112,0.167963,13.689041
39_milk_consumption_role+example_plot_plus_table_rep2__none__modeler,39_milk_consumption_role+example_plot_plus_table_rep2,39_milk_consumption_role+example_plot_plus_table_rep2,milk_consumption,moonshotai/kimi-k2.5,plot+table,role+example,True,False,True,none,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/39_milk_consumption_role+example_plot_plus_table_rep2/02_summaries/none.txt,0.016133,0.234121,0.206575,0.094544,0.101233,20.811276
39_milk_consumption_role+example_plot_plus_table_rep2__t5__modeler,39_milk_consumption_role+example_plot_plus_table_rep2,39_milk_consumption_role+example_plot_plus_table_rep2,milk_consumption,moonshotai/kimi-k2.5,plot+table,role+example,True,False,True,t5,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/39_milk_consumption_role+example_plot_plus_table_rep2/02_summaries/t5.txt,0.016402,0.154283,0.334008,0.081136,0.145749,24.823614
40_fauna_role+insights_plot_rep2__bart__modeler,40_fauna_role+insights_plot_rep2,40_fauna_role+insights_plot_rep2,fauna,moonshotai/kimi-k2.5,plot,role+insights,True,True,False,bart,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/40_fauna_role+insights_plot_rep2/02_summaries/bart.txt,0.027674,0.171188,0.409385,0.081037,0.158576,7.691909
40_fauna_role+insights_plot_rep2__bert__modeler,40_fauna_role+insights_plot_rep2,40_fauna_role+insights_plot_rep2,fauna,moonshotai/kimi-k2.5,plot,role+insights,True,True,False,bert,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/40_fauna_role+insights_plot_rep2/02_summaries/bert.txt,0.008488,0.276850,0.369208,0.067178,0.134987,-7.377873
40_fauna_role+insights_plot_rep2__longformer_ext__modeler,40_fauna_role+insights_plot_rep2,40_fauna_role+insights_plot_rep2,fauna,moonshotai/kimi-k2.5,plot,role+insights,True,True,False,longformer_ext,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/40_fauna_role+insights_plot_rep2/02_summaries/longformer_ext.txt,0.003718,0.108711,0.271454,0.029825,0.126095,-26.747244
40_fauna_role+insights_plot_rep2__none__modeler,40_fauna_role+insights_plot_rep2,40_fauna_role+insights_plot_rep2,fauna,moonshotai/kimi-k2.5,plot,role+insights,True,True,False,none,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/40_fauna_role+insights_plot_rep2/02_summaries/none.txt,0.008054,0.226663,0.171982,0.061112,0.082358,6.438004
40_fauna_role+insights_plot_rep2__t5__modeler,40_fauna_role+insights_plot_rep2,40_fauna_role+insights_plot_rep2,fauna,moonshotai/kimi-k2.5,plot,role+insights,True,True,False,t5,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/40_fauna_role+insights_plot_rep2/02_summaries/t5.txt,0.009295,0.150200,0.387208,0.064069,0.145203,14.774616
40_milk_consumption_role+insights_plot_rep2__bart__modeler,40_milk_consumption_role+insights_plot_rep2,40_milk_consumption_role+insights_plot_rep2,milk_consumption,moonshotai/kimi-k2.5,plot,role+insights,True,True,False,bart,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/40_milk_consumption_role+insights_plot_rep2/02_summaries/bart.txt,0.033265,0.164619,0.381651,0.084559,0.154128,17.109465
