case_id,abm,request_kind,plot_index,model_id,provider,model,evidence_mode,summarization_mode,text_source_mode,prompt_variant,enabled_style_features,summarizers,repetition,prompt_path,prompt_signature,image_path,table_csv_path,status,error_code,error
grazing::mistral_medium_debug::table::longformer_ext::none::rep3,grazing,trend,7,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,none,,longformer_ext,3,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/trend/table/none/plot_7.txt,eefe5c3e3634406c6f52dbaebfb8ad93776649e13f879f9ced0a19dc7388b325,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/02_evidence/tables/plot_7.txt,ok,,
grazing::mistral_medium_debug::table::longformer_ext::none::rep3,grazing,trend,8,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,none,,longformer_ext,3,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/trend/table/none/plot_8.txt,e9c160704170224d13c74728ab7adddb3a9935168c993b638e708b27b720b1d6,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/02_evidence/tables/plot_8.txt,ok,,
grazing::mistral_medium_debug::table::longformer_ext::none::rep3,grazing,trend,9,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,none,,longformer_ext,3,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/trend/table/none/plot_9.txt,f78db55d0de8f69d34aa993d60f87ce8fe3df21c60980c6d4fccee5fe88cf1b7,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/02_evidence/tables/plot_9.txt,ok,,
grazing::mistral_medium_debug::table::longformer_ext::none::rep3,grazing,trend,10,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,none,,longformer_ext,3,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/trend/table/none/plot_10.txt,b917bdd08740629c2f693a2a12a97bbab99a2ffd1cadfac420dac02e31c6afbf,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/02_evidence/tables/plot_10.txt,ok,,
grazing::mistral_medium_debug::table::longformer_ext::role::rep1,grazing,context,,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,role,role,longformer_ext,1,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/context/role.txt,12e8146ad8f0ac775dde0f610d5f5d5618efed36fde3285979f87b06a57d3507,,,ok,,
grazing::mistral_medium_debug::table::longformer_ext::role::rep1,grazing,trend,1,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,role,role,longformer_ext,1,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/trend/table/role/plot_1.txt,c6207400acf14c6e710238ec5c31bcee4442522597be385fb1f7da3b6c57b148,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/02_evidence/tables/plot_1.txt,ok,,
grazing::mistral_medium_debug::table::longformer_ext::role::rep1,grazing,trend,2,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,role,role,longformer_ext,1,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/trend/table/role/plot_2.txt,167cfa3834a7f83680864c9532641473696f9855eefc37121f4ccd138d84fea7,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/02_evidence/tables/plot_2.txt,ok,,
grazing::mistral_medium_debug::table::longformer_ext::role::rep1,grazing,trend,3,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,role,role,longformer_ext,1,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/trend/table/role/plot_3.txt,7b0d9dc8afd0b9445c536c4bb196dc04d94a3149968add162ae3f99d6837f066,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/02_evidence/tables/plot_3.txt,ok,,
grazing::mistral_medium_debug::table::longformer_ext::role::rep1,grazing,trend,4,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,role,role,longformer_ext,1,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/trend/table/role/plot_4.txt,76c842687cfcec8e675047f4da31fe1a15e16aa060fb7168b298f010681b5f2f,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/02_evidence/tables/plot_4.txt,ok,,
grazing::mistral_medium_debug::table::longformer_ext::role::rep1,grazing,trend,5,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,role,role,longformer_ext,1,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/trend/table/role/plot_5.txt,a221a3980ad71693b6cae42f0454904a80a7e1df5b7c2c0bc69af6e40a182243,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/02_evidence/tables/plot_5.txt,ok,,
grazing::mistral_medium_debug::table::longformer_ext::role::rep1,grazing,trend,6,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,role,role,longformer_ext,1,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/trend/table/role/plot_6.txt,6907f6cf8c14c3545f03316c89faa7d59b3f109c2d02b22a63078ab9a5ad9aa0,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/02_evidence/tables/plot_6.txt,ok,,
grazing::mistral_medium_debug::table::longformer_ext::role::rep1,grazing,trend,7,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,role,role,longformer_ext,1,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/trend/table/role/plot_7.txt,586fab322fef2aefaf743bd7e14337420c7b5593a907e0240f6951164419c4a6,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/02_evidence/tables/plot_7.txt,ok,,
grazing::mistral_medium_debug::table::longformer_ext::role::rep1,grazing,trend,8,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,role,role,longformer_ext,1,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/trend/table/role/plot_8.txt,c6371fe6ae909927203aecc75016e05ee5407a574117ebfb158a9c81e2f2b0d4,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/02_evidence/tables/plot_8.txt,ok,,
grazing::mistral_medium_debug::table::longformer_ext::role::rep1,grazing,trend,9,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,role,role,longformer_ext,1,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/trend/table/role/plot_9.txt,549c565b8bce627adfde528a1c5118bafb19f1359382a20a24f6cb38354790c6,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/02_evidence/tables/plot_9.txt,ok,,
grazing::mistral_medium_debug::table::longformer_ext::role::rep1,grazing,trend,10,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,role,role,longformer_ext,1,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/trend/table/role/plot_10.txt,88b754a2951fffa781539de2d77c4ff0bddf01b44fb27fa6db0551c2c3333cb3,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/02_evidence/tables/plot_10.txt,ok,,
grazing::mistral_medium_debug::table::longformer_ext::role::rep2,grazing,context,,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,role,role,longformer_ext,2,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/context/role.txt,12e8146ad8f0ac775dde0f610d5f5d5618efed36fde3285979f87b06a57d3507,,,ok,,
grazing::mistral_medium_debug::table::longformer_ext::role::rep2,grazing,trend,1,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,role,role,longformer_ext,2,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/trend/table/role/plot_1.txt,c6207400acf14c6e710238ec5c31bcee4442522597be385fb1f7da3b6c57b148,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/02_evidence/tables/plot_1.txt,ok,,
grazing::mistral_medium_debug::table::longformer_ext::role::rep2,grazing,trend,2,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,role,role,longformer_ext,2,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/trend/table/role/plot_2.txt,167cfa3834a7f83680864c9532641473696f9855eefc37121f4ccd138d84fea7,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/02_evidence/tables/plot_2.txt,ok,,
grazing::mistral_medium_debug::table::longformer_ext::role::rep2,grazing,trend,3,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,role,role,longformer_ext,2,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/trend/table/role/plot_3.txt,7b0d9dc8afd0b9445c536c4bb196dc04d94a3149968add162ae3f99d6837f066,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/02_evidence/tables/plot_3.txt,ok,,
grazing::mistral_medium_debug::table::longformer_ext::role::rep2,grazing,trend,4,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,role,role,longformer_ext,2,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/trend/table/role/plot_4.txt,76c842687cfcec8e675047f4da31fe1a15e16aa060fb7168b298f010681b5f2f,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/02_evidence/tables/plot_4.txt,ok,,
grazing::mistral_medium_debug::table::longformer_ext::role::rep2,grazing,trend,5,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,role,role,longformer_ext,2,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/trend/table/role/plot_5.txt,a221a3980ad71693b6cae42f0454904a80a7e1df5b7c2c0bc69af6e40a182243,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/02_evidence/tables/plot_5.txt,ok,,
grazing::mistral_medium_debug::table::longformer_ext::role::rep2,grazing,trend,6,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,role,role,longformer_ext,2,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/trend/table/role/plot_6.txt,6907f6cf8c14c3545f03316c89faa7d59b3f109c2d02b22a63078ab9a5ad9aa0,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/02_evidence/tables/plot_6.txt,ok,,
grazing::mistral_medium_debug::table::longformer_ext::role::rep2,grazing,trend,7,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,role,role,longformer_ext,2,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/trend/table/role/plot_7.txt,586fab322fef2aefaf743bd7e14337420c7b5593a907e0240f6951164419c4a6,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/02_evidence/tables/plot_7.txt,ok,,
grazing::mistral_medium_debug::table::longformer_ext::role::rep2,grazing,trend,8,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,role,role,longformer_ext,2,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/trend/table/role/plot_8.txt,c6371fe6ae909927203aecc75016e05ee5407a574117ebfb158a9c81e2f2b0d4,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/02_evidence/tables/plot_8.txt,ok,,
grazing::mistral_medium_debug::table::longformer_ext::role::rep2,grazing,trend,9,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,role,role,longformer_ext,2,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/trend/table/role/plot_9.txt,549c565b8bce627adfde528a1c5118bafb19f1359382a20a24f6cb38354790c6,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/02_evidence/tables/plot_9.txt,ok,,
grazing::mistral_medium_debug::table::longformer_ext::role::rep2,grazing,trend,10,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,role,role,longformer_ext,2,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/trend/table/role/plot_10.txt,88b754a2951fffa781539de2d77c4ff0bddf01b44fb27fa6db0551c2c3333cb3,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/02_evidence/tables/plot_10.txt,ok,,
grazing::mistral_medium_debug::table::longformer_ext::role::rep3,grazing,context,,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,role,role,longformer_ext,3,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/context/role.txt,12e8146ad8f0ac775dde0f610d5f5d5618efed36fde3285979f87b06a57d3507,,,ok,,
grazing::mistral_medium_debug::table::longformer_ext::role::rep3,grazing,trend,1,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,role,role,longformer_ext,3,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/trend/table/role/plot_1.txt,c6207400acf14c6e710238ec5c31bcee4442522597be385fb1f7da3b6c57b148,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/02_evidence/tables/plot_1.txt,ok,,
grazing::mistral_medium_debug::table::longformer_ext::role::rep3,grazing,trend,2,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,role,role,longformer_ext,3,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/trend/table/role/plot_2.txt,167cfa3834a7f83680864c9532641473696f9855eefc37121f4ccd138d84fea7,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/02_evidence/tables/plot_2.txt,ok,,
grazing::mistral_medium_debug::table::longformer_ext::role::rep3,grazing,trend,3,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,role,role,longformer_ext,3,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/trend/table/role/plot_3.txt,7b0d9dc8afd0b9445c536c4bb196dc04d94a3149968add162ae3f99d6837f066,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/02_evidence/tables/plot_3.txt,ok,,
grazing::mistral_medium_debug::table::longformer_ext::role::rep3,grazing,trend,4,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,role,role,longformer_ext,3,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/trend/table/role/plot_4.txt,76c842687cfcec8e675047f4da31fe1a15e16aa060fb7168b298f010681b5f2f,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/02_evidence/tables/plot_4.txt,ok,,
grazing::mistral_medium_debug::table::longformer_ext::role::rep3,grazing,trend,5,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,role,role,longformer_ext,3,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/trend/table/role/plot_5.txt,a221a3980ad71693b6cae42f0454904a80a7e1df5b7c2c0bc69af6e40a182243,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/02_evidence/tables/plot_5.txt,ok,,
grazing::mistral_medium_debug::table::longformer_ext::role::rep3,grazing,trend,6,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,role,role,longformer_ext,3,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/trend/table/role/plot_6.txt,6907f6cf8c14c3545f03316c89faa7d59b3f109c2d02b22a63078ab9a5ad9aa0,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/02_evidence/tables/plot_6.txt,ok,,
grazing::mistral_medium_debug::table::longformer_ext::role::rep3,grazing,trend,7,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,role,role,longformer_ext,3,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/trend/table/role/plot_7.txt,586fab322fef2aefaf743bd7e14337420c7b5593a907e0240f6951164419c4a6,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/02_evidence/tables/plot_7.txt,ok,,
grazing::mistral_medium_debug::table::longformer_ext::role::rep3,grazing,trend,8,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,role,role,longformer_ext,3,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/trend/table/role/plot_8.txt,c6371fe6ae909927203aecc75016e05ee5407a574117ebfb158a9c81e2f2b0d4,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/02_evidence/tables/plot_8.txt,ok,,
grazing::mistral_medium_debug::table::longformer_ext::role::rep3,grazing,trend,9,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,role,role,longformer_ext,3,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/trend/table/role/plot_9.txt,549c565b8bce627adfde528a1c5118bafb19f1359382a20a24f6cb38354790c6,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/02_evidence/tables/plot_9.txt,ok,,
grazing::mistral_medium_debug::table::longformer_ext::role::rep3,grazing,trend,10,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,role,role,longformer_ext,3,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/trend/table/role/plot_10.txt,88b754a2951fffa781539de2d77c4ff0bddf01b44fb27fa6db0551c2c3333cb3,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/02_evidence/tables/plot_10.txt,ok,,
grazing::mistral_medium_debug::table::longformer_ext::insights::rep1,grazing,context,,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,insights,insights,longformer_ext,1,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/context/insights.txt,dcbaa4a58f72ae3430e53df489dc7a524ad287d261a339bff73e51c9979cc56c,,,ok,,
grazing::mistral_medium_debug::table::longformer_ext::insights::rep1,grazing,trend,1,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,insights,insights,longformer_ext,1,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/trend/table/insights/plot_1.txt,30b671873e5c3e6608bcb9a0acd8db162fa558dd356b529ae2b851847831ab0a,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/02_evidence/tables/plot_1.txt,ok,,
grazing::mistral_medium_debug::table::longformer_ext::insights::rep1,grazing,trend,2,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,insights,insights,longformer_ext,1,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/trend/table/insights/plot_2.txt,db575c2f43f56f0e2c6b7e87da5e477b594377ad8548673d5c27927b4bccbed0,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/02_evidence/tables/plot_2.txt,ok,,
grazing::mistral_medium_debug::table::longformer_ext::insights::rep1,grazing,trend,3,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,insights,insights,longformer_ext,1,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/trend/table/insights/plot_3.txt,104f7f04d2ea67f6d67c854f63d82f61aed93171cd2dd2d342fbce8f71a82b6e,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/02_evidence/tables/plot_3.txt,ok,,
grazing::mistral_medium_debug::table::longformer_ext::insights::rep1,grazing,trend,4,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,insights,insights,longformer_ext,1,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/trend/table/insights/plot_4.txt,59fa17f678a2b181bf5dcdf703922042d62760b2ae5c4506e279cd2d96faee17,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/02_evidence/tables/plot_4.txt,ok,,
grazing::mistral_medium_debug::table::longformer_ext::insights::rep1,grazing,trend,5,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,insights,insights,longformer_ext,1,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/trend/table/insights/plot_5.txt,b7d1a75a88947298ba18a3214ab92d6ec640bbf164ae7a5fdd31e147710417ed,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/02_evidence/tables/plot_5.txt,ok,,
grazing::mistral_medium_debug::table::longformer_ext::insights::rep1,grazing,trend,6,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,insights,insights,longformer_ext,1,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/trend/table/insights/plot_6.txt,32f60a0e4902cb0664eab760cdd5f302f09189bc00ab25eb03c37cdaf71523f9,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/02_evidence/tables/plot_6.txt,ok,,
grazing::mistral_medium_debug::table::longformer_ext::insights::rep1,grazing,trend,7,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,insights,insights,longformer_ext,1,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/trend/table/insights/plot_7.txt,129d55f722a514a8d0c9e8bf3e7b568526e624e653563ef5157f35f103c9c574,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/02_evidence/tables/plot_7.txt,ok,,
grazing::mistral_medium_debug::table::longformer_ext::insights::rep1,grazing,trend,8,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,insights,insights,longformer_ext,1,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/trend/table/insights/plot_8.txt,27a6d5747238dc0037aa42d2c6cf83582fc0a35c790726a0f3a515c24b9d136a,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/02_evidence/tables/plot_8.txt,ok,,
grazing::mistral_medium_debug::table::longformer_ext::insights::rep1,grazing,trend,9,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,insights,insights,longformer_ext,1,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/trend/table/insights/plot_9.txt,8ffd5046d3f32de64471ac48420e1ccaa31bf492f26b9e31bdce5258aa82d139,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/02_evidence/tables/plot_9.txt,ok,,
grazing::mistral_medium_debug::table::longformer_ext::insights::rep1,grazing,trend,10,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,insights,insights,longformer_ext,1,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/trend/table/insights/plot_10.txt,fa6f3c6abe2c14d0115ee7cdad21bdf44d19ad138d3b797c454491facfa8da75,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/02_evidence/tables/plot_10.txt,ok,,
grazing::mistral_medium_debug::table::longformer_ext::insights::rep2,grazing,context,,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,insights,insights,longformer_ext,2,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/grazing/03_prompts/context/insights.txt,dcbaa4a58f72ae3430e53df489dc7a524ad287d261a339bff73e51c9979cc56c,,,ok,,
