Case study,Reference family,Summary,LLM,Role,Example,Insight,Evidence,Repetition,Output,BLEU,METEOR,ROUGE-1,ROUGE-2,ROUGE-L,Flesch Reading Ease
grazing,gpt5.2_long,none,qwen/qwen3.5-27b,No,Yes,No,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/35_grazing_example_table_rep2/02_summaries/none.txt,0.057890,0.269766,0.563687,0.183221,0.243275,36.334042
grazing,gpt5.2_long,bart,qwen/qwen3.5-27b,No,Yes,No,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/35_grazing_example_table_rep2/02_summaries/bart.txt,0.000020,0.043079,0.132450,0.049903,0.081028,38.108859
grazing,gpt5.2_long,bert,qwen/qwen3.5-27b,No,Yes,No,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/35_grazing_example_table_rep2/02_summaries/bert.txt,0.018534,0.126702,0.348358,0.110180,0.150676,22.238065
grazing,gpt5.2_long,t5,qwen/qwen3.5-27b,No,Yes,No,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/35_grazing_example_table_rep2/02_summaries/t5.txt,0.000009,0.040718,0.127009,0.053354,0.078401,31.815511
grazing,gpt5.2_long,longformer_ext,qwen/qwen3.5-27b,No,Yes,No,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/35_grazing_example_table_rep2/02_summaries/longformer_ext.txt,0.002176,0.077436,0.234325,0.062388,0.106055,29.780526
grazing,gpt5.2_long,none,qwen/qwen3.5-27b,No,Yes,No,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/36_grazing_example_plot_plus_table_rep2/02_summaries/none.txt,0.057584,0.274519,0.575239,0.190761,0.251194,38.062873
grazing,gpt5.2_long,bart,qwen/qwen3.5-27b,No,Yes,No,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/36_grazing_example_plot_plus_table_rep2/02_summaries/bart.txt,0.000095,0.051041,0.161500,0.057449,0.096441,37.748693
grazing,gpt5.2_long,bert,qwen/qwen3.5-27b,No,Yes,No,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/36_grazing_example_plot_plus_table_rep2/02_summaries/bert.txt,0.015201,0.124496,0.355037,0.119935,0.149660,27.253586
grazing,gpt5.2_long,t5,qwen/qwen3.5-27b,No,Yes,No,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/36_grazing_example_plot_plus_table_rep2/02_summaries/t5.txt,0.000023,0.045441,0.140187,0.059236,0.085670,27.827124
grazing,gpt5.2_long,longformer_ext,qwen/qwen3.5-27b,No,Yes,No,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/36_grazing_example_plot_plus_table_rep2/02_summaries/longformer_ext.txt,0.000041,0.047722,0.157553,0.043628,0.074952,29.870310
grazing,gpt5.2_long,none,qwen/qwen3.5-27b,Yes,Yes,No,plot,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/37_grazing_role+example_plot_rep2/02_summaries/none.txt,0.060451,0.270372,0.616641,0.212409,0.267491,44.236850
grazing,gpt5.2_long,bart,qwen/qwen3.5-27b,Yes,Yes,No,plot,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/37_grazing_role+example_plot_rep2/02_summaries/bart.txt,0.000006,0.042047,0.122835,0.044917,0.073228,45.313172
grazing,gpt5.2_long,bert,qwen/qwen3.5-27b,Yes,Yes,No,plot,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/37_grazing_role+example_plot_rep2/02_summaries/bert.txt,0.005754,0.119638,0.331773,0.092369,0.129766,33.344405
grazing,gpt5.2_long,t5,qwen/qwen3.5-27b,Yes,Yes,No,plot,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/37_grazing_role+example_plot_rep2/02_summaries/t5.txt,0.000000,0.021921,0.081616,0.023453,0.055758,52.783278
grazing,gpt5.2_long,longformer_ext,qwen/qwen3.5-27b,Yes,Yes,No,plot,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/37_grazing_role+example_plot_rep2/02_summaries/longformer_ext.txt,0.001305,0.072500,0.204406,0.049151,0.093174,19.461897
grazing,gpt5.2_long,none,qwen/qwen3.5-27b,Yes,Yes,No,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/38_grazing_role+example_table_rep2/02_summaries/none.txt,0.047629,0.262616,0.553287,0.172794,0.236015,38.115269
grazing,gpt5.2_long,bart,qwen/qwen3.5-27b,Yes,Yes,No,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/38_grazing_role+example_table_rep2/02_summaries/bart.txt,0.000018,0.044635,0.131834,0.046566,0.070570,35.262051
grazing,gpt5.2_long,bert,qwen/qwen3.5-27b,Yes,Yes,No,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/38_grazing_role+example_table_rep2/02_summaries/bert.txt,0.009995,0.126482,0.339500,0.078597,0.131126,26.885450
grazing,gpt5.2_long,t5,qwen/qwen3.5-27b,Yes,Yes,No,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/38_grazing_role+example_table_rep2/02_summaries/t5.txt,0.000001,0.032117,0.108790,0.032347,0.067008,38.633793
grazing,gpt5.2_long,longformer_ext,qwen/qwen3.5-27b,Yes,Yes,No,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/38_grazing_role+example_table_rep2/02_summaries/longformer_ext.txt,0.000096,0.054424,0.170677,0.042137,0.082707,58.223040
grazing,gpt5.2_long,none,qwen/qwen3.5-27b,Yes,Yes,No,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/39_grazing_role+example_plot_plus_table_rep2/02_summaries/none.txt,0.058358,0.278194,0.590341,0.189088,0.253122,44.746558
grazing,gpt5.2_long,bart,qwen/qwen3.5-27b,Yes,Yes,No,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/39_grazing_role+example_plot_plus_table_rep2/02_summaries/bart.txt,0.000009,0.038351,0.108003,0.025661,0.062937,50.392500
grazing,gpt5.2_long,bert,qwen/qwen3.5-27b,Yes,Yes,No,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/39_grazing_role+example_plot_plus_table_rep2/02_summaries/bert.txt,0.007410,0.119084,0.315472,0.087802,0.123912,29.379451
grazing,gpt5.2_long,t5,qwen/qwen3.5-27b,Yes,Yes,No,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/39_grazing_role+example_plot_plus_table_rep2/02_summaries/t5.txt,0.000001,0.031340,0.112342,0.042755,0.071994,56.700000
grazing,gpt5.2_long,longformer_ext,qwen/qwen3.5-27b,Yes,Yes,No,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/39_grazing_role+example_plot_plus_table_rep2/02_summaries/longformer_ext.txt,0.000287,0.057919,0.176906,0.048148,0.089563,29.589287
grazing,gpt5.2_long,none,qwen/qwen3.5-27b,Yes,No,Yes,plot,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/40_grazing_role+insights_plot_rep2/02_summaries/none.txt,0.058343,0.253121,0.598503,0.213015,0.272812,44.569712
grazing,gpt5.2_long,bart,qwen/qwen3.5-27b,Yes,No,Yes,plot,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/40_grazing_role+insights_plot_rep2/02_summaries/bart.txt,0.000001,0.034237,0.101668,0.034976,0.057983,41.348240
grazing,gpt5.2_long,bert,qwen/qwen3.5-27b,Yes,No,Yes,plot,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/40_grazing_role+insights_plot_rep2/02_summaries/bert.txt,0.003368,0.099946,0.287805,0.080893,0.120557,33.418864
grazing,gpt5.2_long,t5,qwen/qwen3.5-27b,Yes,No,Yes,plot,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/40_grazing_role+insights_plot_rep2/02_summaries/t5.txt,0.000000,0.027180,0.098031,0.041013,0.068301,54.587632
grazing,gpt5.2_long,longformer_ext,qwen/qwen3.5-27b,Yes,No,Yes,plot,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/40_grazing_role+insights_plot_rep2/02_summaries/longformer_ext.txt,0.001658,0.080534,0.230824,0.065997,0.102509,52.657704
grazing,gpt5.2_long,none,qwen/qwen3.5-27b,Yes,No,Yes,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/41_grazing_role+insights_table_rep2/02_summaries/none.txt,0.045064,0.254021,0.532197,0.171259,0.224688,37.855211
grazing,gpt5.2_long,bart,qwen/qwen3.5-27b,Yes,No,Yes,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/41_grazing_role+insights_table_rep2/02_summaries/bart.txt,0.000021,0.039638,0.118375,0.036392,0.068859,31.219704
grazing,gpt5.2_long,bert,qwen/qwen3.5-27b,Yes,No,Yes,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/41_grazing_role+insights_table_rep2/02_summaries/bert.txt,0.011485,0.115563,0.316027,0.083253,0.127701,22.765160
grazing,gpt5.2_long,t5,qwen/qwen3.5-27b,Yes,No,Yes,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/41_grazing_role+insights_table_rep2/02_summaries/t5.txt,0.000000,0.033156,0.110585,0.037945,0.067930,47.611313
grazing,gpt5.2_long,longformer_ext,qwen/qwen3.5-27b,Yes,No,Yes,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/41_grazing_role+insights_table_rep2/02_summaries/longformer_ext.txt,0.000002,0.035200,0.120696,0.023229,0.059574,62.947611
grazing,gpt5.2_long,none,qwen/qwen3.5-27b,Yes,No,Yes,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/42_grazing_role+insights_plot_plus_table_rep2/02_summaries/none.txt,0.053247,0.246654,0.581702,0.190801,0.256259,48.057443
grazing,gpt5.2_long,bart,qwen/qwen3.5-27b,Yes,No,Yes,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/42_grazing_role+insights_plot_plus_table_rep2/02_summaries/bart.txt,0.000003,0.042321,0.122497,0.037721,0.066745,39.539355
grazing,gpt5.2_long,bert,qwen/qwen3.5-27b,Yes,No,Yes,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/42_grazing_role+insights_plot_plus_table_rep2/02_summaries/bert.txt,0.005414,0.103058,0.295205,0.081563,0.119178,28.130504
grazing,gpt5.2_long,t5,qwen/qwen3.5-27b,Yes,No,Yes,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/42_grazing_role+insights_plot_plus_table_rep2/02_summaries/t5.txt,0.000000,0.030670,0.100120,0.037675,0.064077,54.452923
grazing,gpt5.2_long,longformer_ext,qwen/qwen3.5-27b,Yes,No,Yes,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/42_grazing_role+insights_plot_plus_table_rep2/02_summaries/longformer_ext.txt,0.000640,0.064780,0.183083,0.049835,0.084951,37.347976
grazing,gpt5.2_long,none,qwen/qwen3.5-27b,No,Yes,Yes,plot,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/43_grazing_insights+example_plot_rep2/02_summaries/none.txt,0.056292,0.287817,0.579854,0.208812,0.256607,35.384608
grazing,gpt5.2_long,bart,qwen/qwen3.5-27b,No,Yes,Yes,plot,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/43_grazing_insights+example_plot_rep2/02_summaries/bart.txt,0.000037,0.047736,0.148177,0.067547,0.086889,33.458663
grazing,gpt5.2_long,bert,qwen/qwen3.5-27b,No,Yes,Yes,plot,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/43_grazing_insights+example_plot_rep2/02_summaries/bert.txt,0.012652,0.111440,0.328192,0.102463,0.154250,31.891794
grazing,gpt5.2_long,t5,qwen/qwen3.5-27b,No,Yes,Yes,plot,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/43_grazing_insights+example_plot_rep2/02_summaries/t5.txt,0.000021,0.042290,0.135620,0.056162,0.086516,31.569728
grazing,gpt5.2_long,longformer_ext,qwen/qwen3.5-27b,No,Yes,Yes,plot,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/43_grazing_insights+example_plot_rep2/02_summaries/longformer_ext.txt,0.001710,0.079040,0.240374,0.077782,0.115869,21.823111
grazing,gpt5.2_long,none,qwen/qwen3.5-27b,No,Yes,Yes,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/44_grazing_insights+example_table_rep2/02_summaries/none.txt,0.057390,0.266828,0.560249,0.192795,0.236714,33.531842
grazing,gpt5.2_long,bart,qwen/qwen3.5-27b,No,Yes,Yes,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/44_grazing_insights+example_table_rep2/02_summaries/bart.txt,0.000061,0.049067,0.154500,0.069579,0.088065,26.640833
grazing,gpt5.2_long,bert,qwen/qwen3.5-27b,No,Yes,Yes,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/44_grazing_insights+example_table_rep2/02_summaries/bert.txt,0.012048,0.115754,0.328378,0.095084,0.140271,21.488688
grazing,gpt5.2_long,t5,qwen/qwen3.5-27b,No,Yes,Yes,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/44_grazing_insights+example_table_rep2/02_summaries/t5.txt,0.000020,0.044396,0.134165,0.056987,0.081903,28.072449
grazing,gpt5.2_long,longformer_ext,qwen/qwen3.5-27b,No,Yes,Yes,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/44_grazing_insights+example_table_rep2/02_summaries/longformer_ext.txt,0.001751,0.081010,0.233608,0.065973,0.108922,21.886677
grazing,gpt5.2_long,none,qwen/qwen3.5-27b,No,Yes,Yes,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/45_grazing_insights+example_plot_plus_table_rep2/02_summaries/none.txt,0.068946,0.274749,0.577866,0.205466,0.254835,33.028472
grazing,gpt5.2_long,bart,qwen/qwen3.5-27b,No,Yes,Yes,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/45_grazing_insights+example_plot_plus_table_rep2/02_summaries/bart.txt,0.000133,0.052932,0.166220,0.078191,0.098047,30.425171
grazing,gpt5.2_long,bert,qwen/qwen3.5-27b,No,Yes,Yes,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/45_grazing_insights+example_plot_plus_table_rep2/02_summaries/bert.txt,0.013893,0.122329,0.339234,0.096618,0.143547,20.663065
grazing,gpt5.2_long,t5,qwen/qwen3.5-27b,No,Yes,Yes,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/45_grazing_insights+example_plot_plus_table_rep2/02_summaries/t5.txt,0.000029,0.046944,0.138975,0.052836,0.081522,29.156667
grazing,gpt5.2_long,longformer_ext,qwen/qwen3.5-27b,No,Yes,Yes,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/45_grazing_insights+example_plot_plus_table_rep2/02_summaries/longformer_ext.txt,0.002144,0.085542,0.244971,0.079799,0.109914,28.193997
grazing,gpt5.2_long,none,qwen/qwen3.5-27b,Yes,Yes,Yes,plot,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/46_grazing_all_three_plot_rep2/02_summaries/none.txt,0.056459,0.274919,0.613129,0.193082,0.260832,38.590935
grazing,gpt5.2_long,bart,qwen/qwen3.5-27b,Yes,Yes,Yes,plot,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/46_grazing_all_three_plot_rep2/02_summaries/bart.txt,0.000003,0.039456,0.112120,0.037930,0.068693,45.645045
grazing,gpt5.2_long,bert,qwen/qwen3.5-27b,Yes,Yes,Yes,plot,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/46_grazing_all_three_plot_rep2/02_summaries/bert.txt,0.008066,0.120164,0.338747,0.094859,0.129930,32.537110
grazing,gpt5.2_long,t5,qwen/qwen3.5-27b,Yes,Yes,Yes,plot,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/46_grazing_all_three_plot_rep2/02_summaries/t5.txt,0.000000,0.022969,0.080873,0.029947,0.054185,48.556310
grazing,gpt5.2_long,longformer_ext,qwen/qwen3.5-27b,Yes,Yes,Yes,plot,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/46_grazing_all_three_plot_rep2/02_summaries/longformer_ext.txt,0.002077,0.078946,0.234537,0.070841,0.107973,25.550975
grazing,gpt5.2_long,none,qwen/qwen3.5-27b,Yes,Yes,Yes,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/47_grazing_all_three_table_rep2/02_summaries/none.txt,0.051129,0.267570,0.536773,0.176040,0.234886,37.292504
grazing,gpt5.2_long,bart,qwen/qwen3.5-27b,Yes,Yes,Yes,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/47_grazing_all_three_table_rep2/02_summaries/bart.txt,0.000102,0.053699,0.156788,0.055874,0.086424,44.436552
grazing,gpt5.2_long,bert,qwen/qwen3.5-27b,Yes,Yes,Yes,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/47_grazing_all_three_table_rep2/02_summaries/bert.txt,0.012605,0.126741,0.321083,0.077419,0.123791,20.434356
grazing,gpt5.2_long,t5,qwen/qwen3.5-27b,Yes,Yes,Yes,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/47_grazing_all_three_table_rep2/02_summaries/t5.txt,0.000002,0.038407,0.118110,0.048069,0.075591,45.732576
grazing,gpt5.2_long,longformer_ext,qwen/qwen3.5-27b,Yes,Yes,Yes,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/47_grazing_all_three_table_rep2/02_summaries/longformer_ext.txt,0.000406,0.070500,0.203108,0.045570,0.092519,51.821726
grazing,gpt5.2_long,none,qwen/qwen3.5-27b,Yes,Yes,Yes,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/48_grazing_all_three_plot_plus_table_rep2/02_summaries/none.txt,0.059637,0.265512,0.566368,0.186783,0.253803,40.486769
grazing,gpt5.2_long,bart,qwen/qwen3.5-27b,Yes,Yes,Yes,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/48_grazing_all_three_plot_plus_table_rep2/02_summaries/bart.txt,0.000012,0.043620,0.128755,0.039047,0.073352,44.828081
grazing,gpt5.2_long,bert,qwen/qwen3.5-27b,Yes,Yes,Yes,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/48_grazing_all_three_plot_plus_table_rep2/02_summaries/bert.txt,0.009588,0.114408,0.316350,0.081306,0.123210,27.009231
grazing,gpt5.2_long,t5,qwen/qwen3.5-27b,Yes,Yes,Yes,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/48_grazing_all_three_plot_plus_table_rep2/02_summaries/t5.txt,0.000004,0.038312,0.121378,0.047806,0.079875,42.207217
grazing,gpt5.2_long,longformer_ext,qwen/qwen3.5-27b,Yes,Yes,Yes,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/48_grazing_all_three_plot_plus_table_rep2/02_summaries/longformer_ext.txt,0.000001,0.036029,0.111243,0.029214,0.058383,48.637500
grazing,gpt5.2_long,none,qwen/qwen3.5-27b,No,No,No,plot,3,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/49_grazing_none_plot_rep3/02_summaries/none.txt,0.067994,0.264362,0.620234,0.216979,0.279921,47.241723
grazing,gpt5.2_long,bart,qwen/qwen3.5-27b,No,No,No,plot,3,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/49_grazing_none_plot_rep3/02_summaries/bart.txt,0.000006,0.041229,0.127459,0.055906,0.077891,22.535323
grazing,gpt5.2_long,bert,qwen/qwen3.5-27b,No,No,No,plot,3,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/49_grazing_none_plot_rep3/02_summaries/bert.txt,0.009155,0.107171,0.335898,0.107131,0.159251,51.985469
grazing,gpt5.2_long,t5,qwen/qwen3.5-27b,No,No,No,plot,3,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/49_grazing_none_plot_rep3/02_summaries/t5.txt,0.000002,0.037603,0.117880,0.049089,0.069620,32.553335
grazing,gpt5.2_long,longformer_ext,qwen/qwen3.5-27b,No,No,No,plot,3,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/49_grazing_none_plot_rep3/02_summaries/longformer_ext.txt,0.001544,0.077512,0.246476,0.078843,0.119263,26.607226
grazing,gpt5.2_long,none,qwen/qwen3.5-27b,No,No,No,table,3,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/50_grazing_none_table_rep3/02_summaries/none.txt,0.059646,0.264519,0.548711,0.194133,0.245227,39.071480
grazing,gpt5.2_long,bart,qwen/qwen3.5-27b,No,No,No,table,3,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/50_grazing_none_table_rep3/02_summaries/bart.txt,0.000048,0.046703,0.143408,0.050926,0.085582,35.332512
grazing,gpt5.2_long,bert,qwen/qwen3.5-27b,No,No,No,table,3,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/50_grazing_none_table_rep3/02_summaries/bert.txt,0.017459,0.112863,0.338662,0.116879,0.152692,25.756652
grazing,gpt5.2_long,t5,qwen/qwen3.5-27b,No,No,No,table,3,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/50_grazing_none_table_rep3/02_summaries/t5.txt,0.000003,0.038909,0.121499,0.045795,0.073373,31.155844
grazing,gpt5.2_long,longformer_ext,qwen/qwen3.5-27b,No,No,No,table,3,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/50_grazing_none_table_rep3/02_summaries/longformer_ext.txt,0.001523,0.076923,0.233813,0.064075,0.103597,22.830970
grazing,gpt5.2_long,none,qwen/qwen3.5-27b,No,No,No,plot+table,3,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/51_grazing_none_plot_plus_table_rep3/02_summaries/none.txt,0.065198,0.232840,0.564138,0.194477,0.257945,48.805387
grazing,gpt5.2_long,bart,qwen/qwen3.5-27b,No,No,No,plot+table,3,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/51_grazing_none_plot_plus_table_rep3/02_summaries/bart.txt,0.000001,0.037323,0.109785,0.058121,0.075577,28.341541
grazing,gpt5.2_long,bert,qwen/qwen3.5-27b,No,No,No,plot+table,3,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/51_grazing_none_plot_plus_table_rep3/02_summaries/bert.txt,0.005495,0.089023,0.276343,0.092877,0.140265,48.325423
grazing,gpt5.2_long,t5,qwen/qwen3.5-27b,No,No,No,plot+table,3,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/51_grazing_none_plot_plus_table_rep3/02_summaries/t5.txt,0.000000,0.031055,0.096839,0.041650,0.060824,46.471104
