sum [energy] of animals with [species = 2],sum [energy] of animals with [species = 2].1,sum [energy] of animals with [species = 2].2,sum [energy] of animals with [species = 2].3,sum [energy] of animals with [species = 2].4,sum [energy] of animals with [species = 2].5,sum [energy] of animals with [species = 2].6,sum [energy] of animals with [species = 2].7,sum [energy] of animals with [species = 2].8,sum [energy] of animals with [species = 2].9,sum [energy] of animals with [species = 2].10,sum [energy] of animals with [species = 2].11,sum [energy] of animals with [species = 2].12,sum [energy] of animals with [species = 2].13,sum [energy] of animals with [species = 2].14,sum [energy] of animals with [species = 2].15,sum [energy] of animals with [species = 2].16,sum [energy] of animals with [species = 2].17,sum [energy] of animals with [species = 2].18,sum [energy] of animals with [species = 2].19,sum [energy] of animals with [species = 2].20,sum [energy] of animals with [species = 2].21,sum [energy] of animals with [species = 2].22,sum [energy] of animals with [species = 2].23,sum [energy] of animals with [species = 2].24,sum [energy] of animals with [species = 2].25,sum [energy] of animals with [species = 2].26,sum [energy] of animals with [species = 2].27,sum [energy] of animals with [species = 2].28,sum [energy] of animals with [species = 2].29,sum [energy] of animals with [species = 2].30,sum [energy] of animals with [species = 2].31,sum [energy] of animals with [species = 2].32,sum [energy] of animals with [species = 2].33,sum [energy] of animals with [species = 2].34,sum [energy] of animals with [species = 2].35,sum [energy] of animals with [species = 2].36,sum [energy] of animals with [species = 2].37,sum [energy] of animals with [species = 2].38,sum [energy] of animals with [species = 2].39
480.5,1726.5,297.0,1598.5,1600.0,500.0,488.5,1001.0,554.0,1000.0,300.0,598.0,1798.5,500.0,665.5,943.5,682.5,976.5,700.0,900.0,1200.0,1189.5,700.0,557.5,900.0,1299.5,1400.0,300.0,1900.0,700.0,100.0,232.5,954.5,400.0,376.5,1000.0,900.0,0.0,1298.0,998.5
481.0,1727.0,297.5,1599.0,1600.0,500.0,489.0,1001.0,555.0,1000.0,300.0,598.5,1799.5,500.0,664.5,944.0,683.5,977.0,700.0,900.0,1198.0,1190.0,700.0,558.0,899.0,1300.0,1399.0,300.0,1900.0,700.0,100.0,231.5,953.5,400.0,377.0,1000.0,900.0,0.0,1299.0,999.0
481.5,1726.0,298.0,1599.5,1600.0,500.0,489.5,1001.0,554.5,999.0,300.0,599.0,1800.0,500.0,665.0,946.0,684.5,977.5,699.0,900.0,1199.0,1190.5,700.0,557.0,899.5,1299.0,1399.5,300.0,1900.0,700.0,100.0,231.0,954.0,400.0,376.5,999.0,900.0,0.0,1298.5,999.5
482.0,1725.5,298.5,1600.0,1600.0,500.0,488.5,1001.0,555.0,999.5,300.0,599.5,1799.0,499.0,665.5,945.5,683.5,978.0,699.5,900.0,1200.0,1191.0,700.0,557.5,900.0,1298.5,1400.0,300.0,1900.0,700.0,100.0,230.5,954.5,400.0,376.0,999.5,900.0,0.0,1299.0,1000.0
481.0,1727.5,299.0,1600.0,1599.0,499.0,489.0,1000.5,454.5,1000.0,300.0,600.0,1799.5,499.5,664.5,945.5,684.0,977.0,700.0,900.0,1200.0,1191.5,600.0,558.0,899.0,1298.5,1400.0,300.0,1900.0,600.0,100.0,198.5,953.5,400.0,374.0,900.0,900.0,0.0,1199.5,999.0
481.5,1726.5,299.5,1600.0,1599.5,499.5,489.5,1000.0,454.0,999.0,300.0,600.0,1799.0,400.0,665.0,947.0,684.5,977.5,699.0,900.0,1198.0,1192.0,600.0,557.0,899.5,1298.5,1400.0,300.0,1800.0,600.0,100.0,199.0,954.0,400.0,375.0,900.0,900.0,0.0,1200.0,998.5
482.0,1726.5,300.0,1600.0,1600.0,500.0,490.0,998.5,455.0,999.5,300.0,600.0,1699.5,300.0,664.0,947.0,684.0,978.0,698.5,900.0,1199.0,1192.5,600.0,557.5,800.0,1299.5,1400.0,300.0,1800.0,600.0,100.0,199.5,953.5,400.0,376.0,800.0,900.0,0.0,1200.0,999.5
482.5,1726.5,300.0,1600.0,1600.0,500.0,489.0,1000.0,455.5,1000.0,300.0,600.0,1699.0,300.0,664.5,946.5,685.0,978.5,699.5,900.0,1200.0,1193.0,600.0,558.0,799.0,1300.0,1400.0,300.0,1800.0,600.0,100.0,200.0,953.0,400.0,375.5,800.0,900.0,0.0,1200.0,1000.0
481.5,1725.0,300.0,1600.0,1600.0,500.0,489.5,999.0,453.5,1000.0,300.0,600.0,1697.0,300.0,665.0,890.0,684.5,977.5,600.0,900.0,1200.0,1193.5,600.0,557.0,799.5,1298.0,1400.0,300.0,1700.0,600.0,100.0,200.0,954.0,400.0,376.5,799.0,900.0,0.0,1200.0,1000.0
482.0,1724.5,300.0,1600.0,1600.0,500.0,490.0,999.0,454.5,1000.0,300.0,599.0,1697.0,300.0,665.5,889.5,682.5,978.0,600.0,900.0,1198.0,1192.5,600.0,557.5,800.0,1299.0,1400.0,300.0,1700.0,600.0,100.0,200.0,953.5,400.0,377.5,798.0,900.0,0.0,1200.0,1000.0
482.5,1725.5,300.0,1500.0,1600.0,500.0,490.5,997.5,455.5,1000.0,300.0,598.0,1698.5,300.0,664.5,890.5,681.0,978.5,599.0,800.0,1199.0,1191.5,500.0,556.5,799.0,1100.0,1400.0,300.0,1700.0,600.0,100.0,200.0,953.0,400.0,375.5,697.0,900.0,0.0,1200.0,1000.0
483.0,1726.5,300.0,1400.0,1600.0,500.0,489.5,996.0,454.5,1000.0,300.0,598.5,1699.5,300.0,663.5,891.0,682.5,979.0,599.5,800.0,1200.0,1192.0,500.0,557.0,799.5,1099.0,1400.0,300.0,1700.0,600.0,100.0,199.0,954.0,399.0,375.0,697.5,900.0,0.0,1200.0,1000.0
482.0,1726.0,300.0,1400.0,1599.0,500.0,490.0,996.0,454.0,899.0,300.0,597.5,1600.0,300.0,664.0,889.0,600.0,978.0,500.0,800.0,1200.0,1192.5,500.0,557.5,800.0,1099.5,1400.0,300.0,1700.0,600.0,100.0,198.0,954.5,399.5,374.5,698.0,900.0,0.0,1200.0,1000.0
482.5,1624.5,300.0,1400.0,1599.5,500.0,490.5,997.5,455.0,899.5,300.0,598.0,1599.0,300.0,664.5,890.0,600.0,978.5,500.0,800.0,1198.0,1193.0,499.0,556.5,799.0,1100.0,1400.0,300.0,1700.0,600.0,100.0,198.5,953.5,400.0,375.5,698.5,900.0,0.0,1200.0,999.0
483.0,1624.5,300.0,1400.0,1600.0,500.0,491.0,997.0,454.5,900.0,300.0,598.5,1599.5,299.0,663.5,891.0,600.0,979.0,499.0,800.0,1199.0,1193.5,499.5,557.0,799.5,1099.0,1399.0,300.0,1700.0,600.0,100.0,199.0,954.0,400.0,376.5,699.0,900.0,0.0,1199.0,999.5
483.5,1623.0,200.0,1300.0,1600.0,500.0,490.0,996.5,455.0,899.0,300.0,599.0,1600.0,299.5,664.0,890.0,600.0,979.5,499.5,800.0,1200.0,1194.0,500.0,557.5,800.0,1099.5,1399.5,300.0,1700.0,600.0,100.0,199.5,954.5,400.0,377.5,699.5,900.0,0.0,1199.5,1000.0
482.5,1624.5,200.0,1200.0,1600.0,499.0,490.5,995.0,454.5,899.5,300.0,500.0,1600.0,300.0,663.0,889.5,600.0,978.5,500.0,800.0,1200.0,1194.5,400.0,556.5,799.0,1100.0,1400.0,300.0,1700.0,600.0,100.0,200.0,953.5,399.0,377.0,698.5,900.0,0.0,1200.0,1000.0
483.0,1625.0,200.0,1200.0,1600.0,499.5,491.0,995.0,454.0,900.0,300.0,500.0,1599.0,300.0,663.5,890.5,600.0,979.0,500.0,800.0,1198.0,1195.0,400.0,557.0,799.5,1099.0,1399.0,300.0,1700.0,600.0,100.0,200.0,953.0,399.5,299.0,697.5,900.0,0.0,1199.0,1000.0
483.5,1624.0,200.0,1200.0,1500.0,500.0,491.5,995.0,455.0,800.0,300.0,500.0,1598.0,300.0,664.0,891.5,599.0,879.5,499.0,700.0,1199.0,1195.5,400.0,556.0,800.0,1098.5,1399.5,300.0,1700.0,600.0,100.0,200.0,954.0,400.0,299.5,698.0,900.0,0.0,1199.5,999.0
484.0,1622.5,200.0,1200.0,1500.0,499.0,490.5,996.0,455.5,800.0,300.0,500.0,1597.5,300.0,664.5,790.5,599.5,880.0,499.5,700.0,1200.0,1094.5,400.0,556.5,799.0,1099.5,1400.0,300.0,1700.0,500.0,100.0,200.0,953.5,399.0,300.0,600.0,900.0,0.0,1098.5,998.0
483.0,1622.0,200.0,1000.0,1499.0,499.5,491.0,994.5,353.5,800.0,300.0,500.0,1598.5,300.0,663.5,788.5,600.0,879.0,500.0,599.0,1200.0,1093.5,400.0,557.0,799.5,1099.0,1400.0,300.0,1600.0,500.0,100.0,199.0,953.0,399.5,300.0,600.0,900.0,0.0,1099.0,998.5
483.5,1523.0,199.0,1000.0,1499.5,500.0,491.5,993.5,354.5,800.0,300.0,500.0,1599.5,300.0,662.5,789.5,600.0,879.5,500.0,499.5,1198.0,1094.0,400.0,556.0,800.0,1097.5,1400.0,300.0,1600.0,500.0,100.0,198.0,954.0,400.0,300.0,600.0,900.0,0.0,1099.5,998.0
484.0,1522.5,98.0,1000.0,1500.0,500.0,492.0,992.5,355.5,799.0,300.0,500.0,1600.0,300.0,663.0,790.5,600.0,880.0,499.0,500.0,1199.0,994.5,400.0,556.5,799.0,1099.0,1400.0,300.0,1600.0,400.0,100.0,198.5,953.5,400.0,299.0,600.0,900.0,0.0,1100.0,997.5
484.5,1522.5,98.5,1000.0,1500.0,500.0,491.0,992.5,354.5,799.5,300.0,500.0,1599.0,300.0,663.5,789.5,600.0,880.5,499.5,400.0,1200.0,995.0,400.0,557.0,799.5,1099.0,1400.0,300.0,1600.0,400.0,100.0,199.0,954.0,400.0,299.5,600.0,900.0,0.0,1100.0,998.5
483.5,1523.0,99.0,1000.0,1500.0,500.0,491.5,992.0,299.0,800.0,300.0,500.0,1599.5,300.0,662.5,789.0,599.0,879.5,500.0,400.0,1200.0,995.5,400.0,556.0,800.0,1099.5,1400.0,300.0,1500.0,400.0,100.0,199.5,954.5,400.0,300.0,600.0,900.0,0.0,1100.0,998.0
484.0,1520.5,99.5,1000.0,1500.0,500.0,492.0,993.0,299.5,799.0,300.0,500.0,1600.0,299.0,663.0,790.0,599.5,880.0,500.0,400.0,1198.0,996.0,400.0,556.5,799.0,1100.0,1400.0,300.0,1500.0,400.0,100.0,200.0,853.5,400.0,300.0,600.0,900.0,0.0,1100.0,999.0
484.5,1521.0,100.0,1000.0,1500.0,500.0,492.5,991.5,300.0,799.5,300.0,500.0,1600.0,299.5,662.0,789.5,600.0,880.5,499.0,400.0,1199.0,996.5,400.0,555.5,799.5,1099.0,1400.0,300.0,1500.0,400.0,100.0,200.0,854.0,400.0,300.0,600.0,900.0,0.0,1100.0,1000.0
485.0,1521.5,100.0,1000.0,1500.0,500.0,491.5,991.5,300.0,800.0,300.0,500.0,1599.0,300.0,662.5,790.0,599.0,881.0,499.5,400.0,1200.0,997.0,400.0,556.0,800.0,1098.5,1400.0,300.0,1500.0,400.0,100.0,200.0,854.5,400.0,300.0,600.0,900.0,0.0,1100.0,999.0
484.0,1422.0,100.0,1000.0,1499.0,499.0,492.0,991.5,299.0,800.0,200.0,500.0,1598.0,300.0,663.0,789.5,598.5,880.0,500.0,400.0,1200.0,997.5,400.0,556.5,799.0,1099.5,1400.0,300.0,1500.0,400.0,100.0,200.0,852.5,400.0,300.0,600.0,900.0,0.0,1100.0,999.5
484.5,1423.5,100.0,900.0,1499.5,499.5,492.5,991.0,299.5,800.0,200.0,500.0,1597.5,300.0,663.5,789.0,599.5,880.5,400.0,400.0,1198.0,996.5,400.0,555.5,699.5,1099.0,1400.0,300.0,1500.0,400.0,100.0,199.0,853.5,400.0,300.0,600.0,900.0,0.0,1100.0,1000.0
485.0,1423.0,100.0,900.0,1500.0,498.5,493.0,990.5,300.0,800.0,200.0,500.0,1598.5,300.0,662.5,790.0,600.0,881.0,399.0,400.0,1199.0,995.5,399.0,556.0,700.0,1099.5,1399.0,300.0,1400.0,400.0,100.0,198.0,854.5,400.0,299.0,600.0,799.0,0.0,1100.0,1000.0
485.5,1422.5,100.0,900.0,1500.0,499.0,492.0,990.5,300.0,800.0,200.0,500.0,1599.5,300.0,661.5,690.5,600.0,881.5,399.5,400.0,1200.0,996.0,399.5,556.5,699.0,1000.0,1399.5,300.0,1400.0,400.0,100.0,198.5,852.5,399.0,298.0,600.0,799.5,0.0,1099.0,1000.0
384.5,1423.5,100.0,800.0,1500.0,499.5,492.5,989.5,299.0,799.0,200.0,500.0,1599.0,300.0,662.0,690.0,600.0,880.5,400.0,400.0,1200.0,996.5,400.0,555.5,699.5,999.0,1400.0,300.0,1400.0,400.0,100.0,199.0,853.5,399.5,297.0,600.0,800.0,0.0,1099.5,1000.0
385.0,1423.5,100.0,800.0,1500.0,500.0,493.0,990.0,299.5,799.5,200.0,500.0,1597.0,100.0,662.5,691.0,600.0,781.0,400.0,400.0,1198.0,997.0,400.0,556.0,700.0,999.5,1399.0,200.0,1400.0,400.0,100.0,199.5,854.5,400.0,297.5,500.0,800.0,0.0,1100.0,1000.0
385.5,1421.0,100.0,800.0,1500.0,500.0,493.5,988.5,300.0,800.0,200.0,500.0,1596.5,100.0,661.5,690.5,600.0,781.5,399.0,400.0,1199.0,897.5,400.0,555.0,599.0,1000.0,1399.5,200.0,1400.0,400.0,100.0,200.0,853.5,399.0,298.0,500.0,800.0,0.0,1099.0,1000.0
386.0,1420.0,100.0,800.0,1500.0,500.0,492.5,988.0,300.0,799.0,200.0,500.0,1597.5,100.0,662.0,691.0,600.0,782.0,399.5,400.0,1200.0,898.0,400.0,555.5,599.5,999.0,1400.0,200.0,1400.0,400.0,100.0,200.0,754.0,398.0,298.5,500.0,800.0,0.0,1099.5,999.0
385.0,1422.0,99.0,800.0,1499.0,500.0,493.0,986.5,299.0,799.5,200.0,500.0,1598.0,99.0,661.0,690.5,599.0,781.0,400.0,400.0,1200.0,898.5,400.0,556.0,600.0,999.5,1400.0,200.0,1400.0,400.0,100.0,200.0,754.5,398.5,299.0,500.0,700.0,0.0,1098.5,999.5
385.5,1422.0,99.5,800.0,1499.5,500.0,493.5,988.0,299.5,800.0,200.0,500.0,1597.5,99.5,661.5,690.0,599.5,781.5,400.0,400.0,1198.0,899.0,400.0,555.0,599.0,1000.0,1400.0,200.0,1400.0,400.0,100.0,200.0,753.5,399.0,299.5,500.0,700.0,0.0,1099.0,1000.0
386.0,1423.5,100.0,800.0,1500.0,499.0,494.0,988.0,200.0,800.0,200.0,500.0,1597.0,100.0,662.0,691.0,600.0,782.0,399.0,300.0,1199.0,899.5,400.0,455.5,599.5,999.0,1400.0,200.0,1400.0,400.0,100.0,199.0,754.0,399.5,298.5,500.0,700.0,0.0,1099.5,999.0
386.5,1424.5,99.0,800.0,1500.0,499.5,493.0,987.5,200.0,800.0,200.0,500.0,1597.0,100.0,662.5,591.5,600.0,782.5,399.5,300.0,1200.0,898.5,400.0,456.0,600.0,998.5,1400.0,200.0,1400.0,400.0,100.0,198.0,754.5,400.0,297.5,500.0,700.0,0.0,1100.0,998.0
385.5,1423.0,99.5,800.0,1500.0,500.0,493.5,987.0,199.0,800.0,200.0,500.0,1598.5,100.0,661.5,589.5,600.0,781.5,400.0,300.0,1200.0,897.5,400.0,455.0,599.0,999.5,1400.0,200.0,1400.0,400.0,100.0,198.5,753.5,400.0,296.5,500.0,699.0,0.0,1100.0,898.5
386.0,1398.0,100.0,800.0,1500.0,500.0,494.0,985.5,199.5,800.0,200.0,500.0,1599.5,100.0,660.5,590.5,600.0,782.0,400.0,300.0,1198.0,898.0,400.0,355.5,599.5,999.0,1400.0,200.0,1400.0,400.0,100.0,199.0,754.0,400.0,297.0,500.0,699.5,0.0,1100.0,899.0
386.5,1397.5,100.0,800.0,1500.0,500.0,494.5,985.5,200.0,799.0,200.0,500.0,1600.0,100.0,661.0,591.5,600.0,782.5,399.0,300.0,1199.0,898.5,400.0,354.5,600.0,999.5,1400.0,200.0,1400.0,400.0,100.0,199.5,754.5,400.0,297.5,500.0,700.0,0.0,1100.0,899.5
287.0,1397.5,100.0,800.0,1500.0,500.0,493.5,987.0,200.0,799.5,200.0,500.0,1599.0,100.0,661.5,590.5,600.0,783.0,399.5,300.0,1200.0,899.0,400.0,355.0,599.0,1000.0,1400.0,200.0,1400.0,400.0,100.0,200.0,753.5,399.0,198.0,500.0,700.0,0.0,1100.0,900.0
286.0,1398.0,100.0,800.0,1499.0,500.0,494.0,985.5,199.0,800.0,200.0,500.0,1599.5,100.0,660.5,590.0,600.0,782.0,400.0,300.0,1200.0,899.5,400.0,355.5,599.5,998.0,1400.0,200.0,1400.0,400.0,100.0,200.0,754.0,399.5,198.5,400.0,699.0,0.0,1100.0,900.0
286.5,1396.5,100.0,800.0,1499.5,500.0,494.5,985.5,199.5,799.0,200.0,500.0,1500.0,100.0,661.0,491.5,599.0,782.5,400.0,300.0,1099.0,900.0,400.0,354.5,600.0,999.0,1400.0,200.0,1400.0,400.0,100.0,200.0,754.5,400.0,199.0,400.0,698.0,0.0,1000.0,900.0
287.0,1396.5,100.0,800.0,1500.0,500.0,495.0,983.0,200.0,799.5,200.0,500.0,1500.0,100.0,660.0,492.0,599.5,783.0,399.0,300.0,1099.5,900.0,400.0,355.0,599.0,1000.0,1399.0,200.0,1400.0,400.0,100.0,200.0,753.5,400.0,199.5,400.0,698.5,0.0,1000.0,900.0
287.5,1398.0,100.0,800.0,1500.0,500.0,494.0,983.0,200.0,800.0,200.0,500.0,1498.0,99.0,660.5,491.0,600.0,783.5,399.5,299.0,1100.0,900.0,400.0,355.5,599.5,999.0,1299.5,200.0,1400.0,400.0,100.0,199.0,754.0,400.0,200.0,400.0,699.0,0.0,1000.0,900.0
286.5,1393.0,100.0,798.0,1496.0,498.0,493.5,981.0,199.0,797.0,200.0,499.0,1496.0,99.5,657.0,491.5,599.0,778.5,299.0,297.5,1097.0,899.0,400.0,354.5,597.5,996.5,1295.5,199.0,1295.0,400.0,99.0,199.5,751.5,398.0,200.0,399.0,698.5,0.0,997.0,897.0
286.0,1392.5,100.0,798.0,1495.0,497.0,494.5,983.0,199.5,798.5,200.0,498.5,1494.0,100.0,557.5,489.5,599.5,780.0,299.5,299.0,1096.5,897.5,399.0,354.0,597.5,998.5,1294.5,199.5,1295.5,399.0,99.5,200.0,752.5,399.0,200.0,399.5,697.5,0.0,998.5,898.5
285.5,1389.5,100.0,798.5,1494.0,499.0,493.0,982.5,198.5,797.5,200.0,498.5,1495.5,100.0,555.5,489.5,596.5,780.5,300.0,298.5,1093.5,896.0,399.5,351.5,599.0,996.5,1294.5,200.0,1294.0,398.5,100.0,199.0,752.5,400.0,199.0,400.0,697.0,0.0,994.0,898.0
285.0,1386.0,100.0,796.5,1493.5,500.0,492.5,980.0,199.0,795.0,198.0,498.5,1494.0,100.0,556.5,491.0,596.5,782.0,299.0,298.0,1097.0,895.5,396.5,352.0,599.0,998.0,1295.5,199.0,1294.0,399.5,100.0,198.5,751.5,400.0,199.5,398.0,697.5,0.0,995.0,898.0
286.0,1387.0,100.0,796.5,1491.5,498.0,490.0,982.5,199.5,794.5,199.0,495.5,1494.0,100.0,556.5,490.5,598.0,781.0,299.5,299.0,1095.0,896.5,397.0,354.0,599.5,997.0,1295.5,199.5,1295.5,399.0,99.0,199.5,695.5,397.0,200.0,398.0,695.5,0.0,996.0,898.5
287.0,1383.5,100.0,796.0,1493.5,498.0,487.5,982.5,199.0,796.0,200.0,494.5,1493.0,100.0,556.5,491.0,596.5,781.5,298.0,300.0,1095.5,894.5,397.5,352.5,599.0,998.5,1296.0,200.0,1294.0,397.5,99.5,198.5,695.0,397.5,200.0,399.5,693.5,0.0,992.0,897.5
285.5,1381.0,99.0,795.0,1491.5,499.5,483.5,955.5,198.5,794.5,199.0,494.0,1490.0,99.0,558.0,490.0,495.5,782.5,299.0,300.0,1098.5,894.0,399.0,354.0,598.5,998.5,1294.5,200.0,1291.5,397.5,100.0,198.0,692.5,399.5,200.0,398.0,693.0,0.0,994.0,898.0
285.5,1375.0,99.5,796.0,1490.5,498.0,482.5,955.0,199.5,796.0,199.5,494.5,1489.0,98.0,559.0,489.5,497.5,784.0,300.0,300.0,1097.5,894.0,397.0,355.5,598.5,996.5,1294.5,200.0,1288.5,399.0,100.0,199.0,693.5,398.0,200.0,398.0,689.5,0.0,995.0,898.5
287.0,1375.0,100.0,796.0,1487.5,496.5,480.5,951.5,199.0,797.0,199.0,495.5,1487.0,97.0,558.5,489.0,499.0,684.0,300.0,300.0,1095.5,895.5,395.5,353.5,598.5,993.5,1194.0,199.0,1290.0,398.5,99.0,198.5,695.0,398.0,200.0,398.0,689.0,0.0,994.5,896.5
286.5,1369.5,100.0,797.5,1487.0,496.0,480.0,953.0,199.5,798.5,199.5,496.0,1485.0,96.0,559.0,488.5,497.5,684.0,299.0,300.0,1096.0,896.0,395.5,354.5,599.5,993.5,1192.0,199.5,1293.0,398.5,98.0,199.0,693.5,398.5,200.0,397.5,688.5,0.0,992.5,897.5
286.5,1366.5,100.0,795.0,1485.0,495.5,478.0,952.5,199.0,797.0,198.5,494.5,1482.5,95.0,558.0,488.0,499.0,683.5,299.5,300.0,1093.5,891.5,395.0,354.5,596.5,991.5,1087.5,100.0,1291.0,399.5,98.5,199.5,694.0,399.5,200.0,398.5,687.5,0.0,992.5,796.5
288.0,1365.5,100.0,794.5,1484.0,495.0,477.5,893.5,198.0,797.5,197.5,496.0,1477.0,95.5,557.5,486.5,497.5,684.5,300.0,300.0,1095.0,889.0,393.0,356.0,597.0,994.5,1088.0,100.0,1289.5,399.0,99.0,200.0,694.0,397.5,199.0,399.5,684.5,0.0,992.5,796.5
289.5,1360.5,99.0,794.5,1484.0,494.0,478.5,891.0,197.5,797.0,196.5,497.5,1474.0,96.0,555.5,484.0,496.5,685.5,298.0,300.0,1094.5,888.0,390.0,355.0,596.5,995.0,1088.5,100.0,1287.5,398.0,99.5,200.0,694.0,398.5,199.5,400.0,687.5,0.0,990.0,794.0
191.5,1354.5,99.5,794.5,1482.5,494.5,479.0,888.5,197.0,795.5,197.0,495.0,1475.0,95.0,556.5,484.5,498.5,687.0,299.0,300.0,1093.5,884.0,390.0,356.5,597.5,992.0,1087.0,100.0,1285.5,398.5,100.0,200.0,695.0,399.5,200.0,398.0,687.5,0.0,989.5,795.0
190.5,1356.0,100.0,796.0,1480.5,493.5,479.5,889.0,198.0,796.5,196.0,495.5,1473.0,95.5,554.5,482.5,499.0,688.0,300.0,299.0,1090.5,881.5,391.5,358.0,599.0,993.5,1085.5,100.0,1281.0,397.0,100.0,199.0,695.0,400.0,199.0,396.5,687.5,0.0,990.5,795.0
191.0,1348.5,99.0,796.0,1480.5,494.0,481.5,886.5,199.0,795.5,195.5,496.0,1474.5,96.0,554.0,482.0,499.5,687.5,298.0,299.5,1091.0,883.5,390.5,358.0,599.0,991.0,1085.5,100.0,1180.5,397.5,99.0,199.5,695.0,399.0,199.5,398.0,686.5,0.0,989.0,796.0
191.5,1347.0,99.5,794.5,1479.0,494.0,482.0,885.5,198.0,796.0,196.5,497.0,1470.5,95.0,551.5,484.5,500.0,688.5,297.5,299.0,1094.5,882.0,392.5,359.0,596.5,989.5,1089.5,100.0,1182.0,398.0,99.5,200.0,696.5,399.5,200.0,399.0,686.0,0.0,890.0,797.0
192.0,1347.5,100.0,797.0,1480.0,494.0,481.0,881.5,197.0,793.5,197.5,496.0,1467.5,95.5,550.5,484.5,498.0,587.5,298.5,299.5,1095.0,882.0,392.5,358.5,598.5,990.0,1090.5,100.0,1181.0,396.5,100.0,200.0,696.5,397.5,199.0,399.5,684.5,0.0,888.0,797.5
191.0,1345.5,100.0,697.5,1481.0,493.5,481.5,881.5,196.0,793.0,196.5,397.5,1466.0,94.5,548.0,486.0,498.0,585.5,299.0,300.0,1093.5,883.5,393.5,359.0,599.0,985.0,1089.5,100.0,1180.5,398.0,100.0,200.0,695.5,397.5,198.5,399.0,685.5,0.0,890.0,799.0
190.5,1343.0,99.0,698.0,1481.0,490.5,482.0,880.5,195.0,789.5,196.0,398.0,1464.5,95.0,547.5,484.5,499.5,586.5,298.5,299.0,1089.5,884.0,392.0,357.5,598.5,982.0,1092.0,100.0,1176.5,399.5,99.0,200.0,694.5,397.5,199.5,398.5,685.0,0.0,891.0,797.5
191.5,1241.5,99.5,697.0,1474.0,490.5,483.5,882.0,194.0,791.5,197.0,398.5,1465.5,0.0,547.0,485.0,500.0,585.5,298.0,298.5,1091.0,882.0,392.0,359.0,498.0,882.0,1091.0,100.0,1075.0,400.0,99.5,200.0,694.5,397.5,200.0,398.0,683.0,0.0,893.5,698.5
192.5,1240.5,98.5,597.0,1473.5,489.5,485.0,880.0,193.0,795.0,196.5,398.5,1465.5,0.0,548.0,482.5,498.0,587.0,299.0,298.0,1091.0,880.5,390.5,360.5,497.5,881.0,1090.5,100.0,1073.0,399.0,100.0,200.0,692.5,398.0,199.0,399.0,685.5,0.0,893.5,697.0
193.0,1239.0,99.0,597.0,1471.0,489.5,483.5,880.5,192.0,793.0,197.5,399.5,1465.5,0.0,546.5,481.5,399.0,586.0,299.5,299.0,1085.5,880.5,392.0,359.5,498.0,877.5,990.5,100.0,1075.0,297.0,100.0,200.0,693.5,396.0,198.5,398.5,684.5,0.0,893.0,694.0
193.5,1238.0,99.5,596.0,1473.0,489.5,485.0,878.5,191.0,794.0,197.0,400.0,1465.5,0.0,545.0,383.0,398.0,586.0,298.5,299.5,1086.5,877.5,392.5,359.0,497.5,874.5,989.0,100.0,1075.0,296.5,100.0,199.0,695.0,396.0,199.5,399.5,681.5,0.0,895.5,694.5
194.0,1240.0,98.5,597.0,1469.0,487.0,483.5,683.5,190.0,795.5,198.0,400.0,1468.0,0.0,546.5,385.0,399.0,586.5,299.0,299.0,1085.0,879.0,392.5,360.0,498.5,871.5,987.5,100.0,1076.0,296.0,100.0,199.5,697.0,396.0,200.0,398.0,681.5,0.0,796.0,695.0
193.5,1244.0,99.0,596.0,1468.5,389.5,484.0,594.0,189.0,796.0,196.0,398.0,1465.5,0.0,544.5,384.0,400.0,587.0,299.5,299.5,1083.0,876.5,392.5,360.0,498.0,870.0,986.5,100.0,1074.5,294.0,100.0,200.0,696.0,395.0,200.0,396.5,680.0,0.0,794.0,692.0
194.5,1244.0,99.5,595.0,1467.5,389.5,484.0,595.0,189.5,798.0,197.0,399.0,1467.5,0.0,544.0,385.5,399.0,588.0,299.0,300.0,1083.5,875.5,293.5,361.0,499.0,868.5,987.0,100.0,1074.5,294.0,99.0,199.0,698.0,395.5,200.0,398.0,679.5,0.0,793.5,692.5
194.0,1241.0,100.0,595.0,1467.5,389.5,485.5,595.0,190.0,795.5,198.0,397.5,1467.5,0.0,540.5,385.5,398.5,587.5,299.5,300.0,1085.5,874.0,292.0,360.5,499.5,867.0,984.5,99.0,1072.5,295.5,99.5,199.5,699.5,394.5,198.0,397.5,678.0,0.0,794.5,694.5
193.5,1237.5,100.0,594.0,1470.0,388.0,483.5,496.0,190.5,797.5,198.5,398.5,1468.0,0.0,540.0,387.0,398.0,589.5,297.5,299.0,1083.0,873.5,293.5,359.0,499.0,865.5,981.5,99.5,1074.5,196.5,100.0,200.0,696.0,393.5,199.0,397.0,679.5,0.0,794.0,692.5
193.0,1239.0,100.0,591.5,1467.5,387.0,484.5,496.0,190.0,795.0,199.0,399.5,1465.0,0.0,539.5,388.0,399.0,587.5,298.5,299.5,1085.0,874.5,295.0,360.5,499.5,861.0,980.0,98.5,1073.5,196.0,99.0,198.0,698.0,395.5,200.0,397.0,676.0,0.0,791.0,694.5
194.0,1237.5,100.0,589.0,1464.5,387.5,487.0,494.5,191.0,796.0,198.5,399.0,1361.5,0.0,537.5,389.0,399.5,585.5,298.5,300.0,1082.0,870.5,295.0,360.5,498.0,857.0,981.0,99.0,1074.0,197.0,99.5,199.0,698.5,394.5,199.0,398.5,677.0,0.0,785.5,695.0
